Year_Birth,Income,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,Complain,Income_imp,Education_Basic,Education_Graduation,Education_Master,Education_PhD,Marital_Status_Divorced,Marital_Status_Married,Marital_Status_Single,Marital_Status_Widow,Age,Child,MntTotal,Recency_u50,TotalPurchses,Enr_year,Enr_quarter,Enr_month,Log_Income,Interaction_1,Interaction_2,Interaction_3,Interaction_4,Interaction_5,Interaction_6,Tree_1,Tree_2,Tree_3,Response
1964,41551.0,1,1,51,220,0,33,3,0,23,5,5,1,5,8,0,0,0,0,0,1,0,1,0,0,59,1,279,0,11,2013,3,8,10.634676867382668,6417,279,14229,23,1173,51,0,0,0,0
1962,56067.0,0,1,51,517,12,54,16,6,120,2,7,4,7,5,0,0,0,0,0,1,0,1,0,0,61,1,725,0,18,2013,3,7,10.934302683138412,87000,2900,36975,480,6120,204,0,0,0,0
1952,67433.0,0,2,51,615,28,259,12,48,30,4,6,5,13,4,0,0,0,1,0,0,0,1,0,0,71,1,992,0,24,2013,3,7,11.118889791321777,29760,4960,50592,150,1530,255,0,0,0,0
1983,22010.0,1,0,51,11,2,9,3,0,8,2,2,0,3,8,0,0,0,1,0,0,0,1,0,0,40,1,33,0,5,2013,2,6,9.999252174520507,264,0,1683,0,408,0,0,0,0,0
1952,64831.0,1,1,51,480,86,249,75,86,144,8,6,3,5,6,0,0,0,0,1,0,0,0,1,0,71,1,1120,0,14,2013,4,10,11.07953916300766,161280,3360,57120,432,7344,153,0,0,0,0
1954,62820.0,0,0,51,398,61,265,138,61,53,1,3,4,6,1,0,0,0,1,0,0,0,1,0,0,69,0,976,0,13,2013,4,11,11.048028773092637,51728,3904,49776,212,2703,204,0,0,0,0
1954,62820.0,0,0,51,398,61,265,138,61,53,1,3,4,6,1,0,0,0,1,0,0,0,1,0,0,69,0,976,0,13,2013,4,11,11.048028773092637,51728,3904,49776,212,2703,204,0,0,0,0
1959,78353.0,0,1,51,752,122,476,39,153,34,1,10,2,11,8,0,0,0,0,1,0,1,0,0,0,64,1,1576,0,23,2013,2,4,11.268979536776724,53584,3152,80376,68,1734,102,0,0,0,0
1966,57183.0,1,1,51,464,5,64,7,0,70,8,9,1,7,8,0,0,0,0,1,0,0,1,0,0,57,1,610,0,17,2013,1,3,10.954011930397183,42700,610,31110,70,3570,51,0,0,0,0
1965,23478.0,0,0,51,28,6,27,12,17,39,1,3,0,3,8,0,0,0,1,0,0,0,0,1,0,58,0,129,0,6,2013,1,3,10.063819091438468,5031,0,6579,0,1989,0,0,0,0,0
1978,30168.0,1,0,51,154,20,66,0,12,27,7,6,1,4,9,0,0,0,1,0,0,0,0,1,0,45,1,279,0,11,2013,3,7,10.314537038938193,7533,279,14229,27,1377,51,0,0,0,0
1989,37155.0,1,0,51,23,0,26,7,15,3,1,2,0,4,5,0,0,0,1,0,0,0,1,0,0,34,1,74,0,6,2013,1,1,10.52285363059157,222,0,3774,0,153,0,0,0,0,0
1985,16581.0,0,0,51,1,3,4,2,3,11,1,0,0,3,4,0,0,1,0,0,0,0,0,1,0,38,0,24,0,3,2013,4,12,9.716012740501373,264,0,1224,0,561,0,0,0,0,0
1980,41850.0,1,1,51,53,5,19,2,13,4,3,3,0,3,8,0,0,0,1,0,0,0,1,0,0,43,1,96,0,6,2012,4,12,10.641847075917621,384,0,4896,0,204,0,0,0,1,0
1967,81380.0,0,0,51,741,68,689,224,68,103,1,4,2,10,2,0,0,0,0,1,0,1,0,0,0,56,0,1893,0,16,2012,4,12,11.30688482155568,194979,3786,96543,206,5253,102,0,0,0,0
1981,56386.0,1,1,51,230,48,214,13,32,75,8,9,1,7,9,0,0,0,1,0,0,0,1,0,0,42,1,612,0,17,2012,4,10,10.939976179722388,45900,612,31212,75,3825,51,0,0,1,0
1971,25818.0,1,0,51,5,2,8,2,2,9,1,0,1,2,7,0,0,0,1,0,0,1,0,0,0,52,1,28,0,3,2012,4,10,10.158827202066655,252,28,1428,9,459,51,0,0,1,0
1984,15345.0,1,0,51,5,2,16,3,2,19,2,1,1,2,8,0,0,0,1,0,0,0,1,0,0,39,1,47,0,4,2012,3,8,9.638544967053836,893,47,2397,19,969,51,0,0,1,1
1977,57954.0,1,1,52,456,4,24,0,0,9,7,8,2,6,7,0,0,0,0,1,0,0,1,0,0,46,1,493,0,16,2014,2,6,10.967404871407352,4437,986,25636,18,468,104,0,0,0,0
1952,50300.0,0,1,52,143,15,60,24,23,5,2,2,1,8,2,0,0,0,1,0,0,0,1,0,0,71,1,270,0,11,2014,2,5,10.82576035608783,1350,270,14040,5,260,52,0,0,0,0
1955,38725.0,1,1,52,31,0,6,2,1,5,2,1,0,4,4,0,0,0,0,0,1,0,1,0,0,68,1,45,0,5,2014,4,10,10.56424066528507,225,0,2340,0,260,0,0,0,0,0
1989,10404.0,1,0,52,2,2,11,10,6,12,2,1,0,4,5,0,0,0,0,1,0,0,1,0,0,34,1,43,0,5,2014,2,4,9.249945626568541,516,0,2236,0,624,0,0,0,0,0
1991,26868.0,1,0,52,0,0,1,8,3,2,1,1,0,2,7,0,0,1,0,0,0,0,0,1,0,32,1,14,0,3,2014,2,4,10.198691266386755,28,0,728,0,104,0,0,0,0,0
1949,72298.0,0,0,52,625,35,169,58,17,35,1,4,3,6,1,0,0,0,1,0,0,0,0,0,1,74,0,939,0,13,2014,4,10,11.188551745246953,32865,2817,48828,105,1820,156,0,0,0,0
1958,72905.0,0,0,52,407,114,445,181,165,203,1,3,7,9,1,0,0,0,1,0,0,0,1,0,0,65,0,1515,0,19,2014,1,1,11.196912502750386,307545,10605,78780,1421,10556,364,0,0,0,0
1976,47025.0,0,1,52,254,7,108,20,0,26,3,6,3,5,6,0,0,0,1,0,0,0,0,1,0,47,1,415,0,14,2013,3,7,10.758434654169232,10790,1245,21580,78,1352,156,0,0,0,0
1985,29938.0,1,0,52,3,3,7,0,2,11,2,1,0,3,6,0,0,0,1,0,0,0,0,1,0,38,1,26,0,4,2013,4,10,10.306883855475181,286,0,1352,0,572,0,0,0,0,0
1948,46681.0,0,2,52,269,15,69,15,19,38,2,4,6,4,5,0,0,0,0,0,1,0,1,0,0,75,1,425,0,14,2013,3,8,10.751092508621763,16150,2550,22100,228,1976,312,0,0,0,0
1948,46681.0,0,2,52,269,15,69,15,19,38,2,4,6,4,5,0,0,0,0,0,1,0,1,0,0,75,1,425,0,14,2013,3,8,10.751092508621763,16150,2550,22100,228,1976,312,0,0,0,0
1970,29548.0,1,0,52,7,1,6,3,1,11,1,1,1,2,4,0,0,0,0,1,0,0,0,1,0,53,1,29,0,4,2013,3,8,10.293771338648629,319,29,1508,11,572,52,0,0,0,0
1956,62058.0,0,1,52,301,7,74,10,0,58,4,6,1,7,6,0,0,0,0,1,0,0,1,0,0,67,1,450,0,14,2013,2,5,11.035824710605858,26100,450,23400,58,3016,52,0,0,0,0
1969,51381.5,1,1,52,375,42,48,94,66,96,7,4,10,4,3,0,1,0,0,1,0,0,1,0,0,54,1,721,0,18,2013,2,5,10.847033464476734,69216,7210,37492,960,4992,520,0,0,0,0
1963,36736.0,1,1,52,10,0,3,0,0,4,1,1,0,2,6,0,0,0,0,0,1,0,0,1,0,60,1,17,0,3,2013,4,10,10.511512479679238,68,0,884,0,208,0,0,0,0,0
1952,8820.0,1,1,52,12,0,13,4,2,4,4,3,0,3,8,0,0,0,0,1,0,0,0,1,0,71,1,35,0,6,2013,1,3,9.084777149000837,140,0,1820,0,208,0,0,0,0,0
1963,14918.0,0,1,52,3,3,3,15,4,15,1,1,0,3,6,0,0,1,0,0,0,0,1,0,0,60,1,43,0,4,2012,3,7,9.610323816515109,645,0,2236,0,780,0,0,0,1,0
1974,56715.0,0,0,52,258,105,239,237,172,9,1,7,3,4,4,0,0,0,1,0,0,0,1,0,0,49,0,1020,0,14,2012,2,5,10.945794004993143,9180,3060,53040,27,468,156,0,0,1,0
1978,24882.0,1,0,52,1,4,10,29,0,36,1,1,1,2,6,0,0,1,0,0,0,0,1,0,0,45,1,80,0,4,2012,3,9,10.121899929474436,2880,80,4160,36,1872,52,0,0,1,0
1978,24882.0,1,0,52,1,4,10,29,0,36,1,1,1,2,6,0,0,1,0,0,0,0,1,0,0,45,1,80,0,4,2012,3,9,10.121899929474436,2880,80,4160,36,1872,52,0,0,1,0
1952,40442.0,1,1,52,45,12,52,25,22,13,4,3,1,4,7,0,0,0,0,1,0,0,1,0,0,71,1,169,0,8,2012,3,8,10.607624127895676,2197,169,8788,13,676,52,0,0,1,1
1965,64176.0,0,1,52,1215,33,249,64,116,149,8,8,9,8,6,0,0,0,0,1,0,1,0,0,0,58,1,1826,0,25,2012,1,3,11.069384588009834,272074,16434,94952,1341,7748,468,0,0,0,0
1983,23536.0,1,0,53,6,0,3,0,0,1,1,0,0,3,3,0,0,0,0,0,1,0,1,0,0,40,1,10,0,3,2014,2,4,10.06628644284122,10,0,530,0,53,0,0,0,0,0
1958,35246.0,1,1,53,36,0,12,2,2,10,4,3,1,3,5,0,0,0,1,0,0,1,0,0,0,65,1,62,0,7,2014,2,4,10.470107326624314,620,62,3286,10,530,53,0,0,0,0
1978,28442.0,2,0,53,19,3,10,11,8,6,3,2,1,4,4,0,0,0,1,0,0,0,1,0,0,45,1,57,0,7,2014,1,2,10.255622204932642,342,57,3021,6,318,53,0,0,0,0
1956,48195.0,1,1,53,106,27,68,52,7,5,6,4,2,5,6,0,0,0,1,0,0,0,1,0,0,67,1,265,0,11,2014,1,1,10.783010560218068,1325,530,14045,10,265,106,0,0,0,0
1982,74116.0,0,0,53,871,111,704,145,55,166,1,4,4,10,2,0,0,0,0,1,0,0,0,1,0,41,0,2052,0,18,2013,4,12,11.213386712402306,340632,8208,108756,664,8798,212,0,0,0,0
1947,78093.0,0,0,53,368,32,639,13,43,10,1,4,7,5,1,0,0,0,0,1,0,0,1,0,0,76,0,1105,0,16,2013,4,11,11.26565570312971,11050,7735,58565,70,530,371,0,0,0,0
1952,59354.0,1,1,53,233,2,53,3,5,14,3,6,1,5,6,0,0,0,0,1,0,1,0,0,0,71,1,310,0,12,2013,4,11,10.991274794565404,4340,310,16430,14,742,53,0,0,0,0
1976,36301.0,1,0,53,11,12,35,3,5,12,1,3,0,3,7,0,0,0,0,1,0,0,1,0,0,47,1,78,0,6,2013,4,10,10.499600568082863,936,0,4134,0,636,0,0,0,0,0
1943,77598.0,0,0,53,1193,33,281,129,66,33,1,7,5,13,3,0,0,0,0,1,0,0,0,1,0,80,0,1735,0,25,2013,1,1,11.259296932643299,57255,8675,91955,165,1749,265,0,0,0,0
1972,62710.0,0,1,53,441,35,83,7,29,11,4,4,2,12,4,0,0,0,1,0,0,0,1,0,0,51,1,606,0,18,2013,2,5,11.046276203537067,6666,1212,32118,22,583,106,0,0,0,0
1965,36317.0,0,1,53,87,3,25,3,2,13,2,3,0,4,7,0,0,0,1,0,0,0,1,0,0,58,1,133,0,7,2013,2,5,10.500041230184792,1729,0,7049,0,689,0,0,0,0,0
1971,42767.0,2,0,53,20,6,43,19,5,38,1,3,1,2,8,0,0,0,0,0,1,0,0,1,0,52,1,131,0,6,2013,4,11,10.663522056137511,4978,131,6943,38,2014,53,0,0,0,0
1982,43815.0,1,0,53,14,10,29,4,7,15,1,2,0,3,6,0,0,0,0,1,0,0,1,0,0,41,1,79,0,5,2013,2,5,10.687731503489951,1185,0,4187,0,795,0,0,0,0,0
1971,44421.0,1,1,53,110,5,59,7,1,7,5,5,0,4,8,0,0,0,1,0,0,1,0,0,0,52,1,189,0,9,2013,1,2,10.701467609576829,1323,0,10017,0,371,0,0,0,0,0
1943,48948.0,0,0,53,437,8,206,160,49,42,2,7,10,5,6,0,0,0,0,0,1,1,0,0,0,80,0,902,0,22,2013,1,1,10.79851378910556,37884,9020,47806,420,2226,530,0,0,0,1
1943,48948.0,0,0,53,437,8,206,160,49,42,2,7,10,5,6,0,0,0,0,0,1,1,0,0,0,80,0,902,0,22,2013,1,1,10.79851378910556,37884,9020,47806,420,2226,530,0,0,0,1
1950,63120.0,0,1,53,965,69,279,54,41,69,5,8,4,9,7,0,0,0,0,1,0,1,0,0,0,73,1,1477,0,21,2012,3,9,11.052792955519756,101913,5908,78281,276,3657,212,0,0,0,1
1950,55517.0,1,1,53,483,0,108,0,6,36,5,11,1,6,9,0,0,0,0,0,1,0,1,0,0,73,1,633,0,18,2012,3,9,10.924444559138633,22788,633,33549,36,1908,53,0,0,1,1
1957,36864.0,0,1,53,204,5,39,17,0,89,3,5,2,4,8,0,0,0,1,0,0,0,0,1,0,66,1,354,0,11,2012,3,8,10.514990744055563,31506,708,18762,178,4717,106,0,0,1,1
1978,51381.5,0,0,53,32,2,1607,12,4,22,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,45,0,1679,0,1,2012,4,12,10.847033464476734,36938,0,88987,0,1166,0,0,0,0,0
1977,82582.0,0,0,54,510,120,550,156,40,241,1,4,9,7,1,0,0,0,1,0,0,1,0,0,0,46,0,1617,0,20,2014,3,7,11.321547018086019,389697,14553,87318,2169,13014,486,0,0,0,1
1958,79803.0,0,1,54,574,8,216,21,16,33,1,4,3,5,1,0,0,0,1,0,0,1,0,0,0,65,1,868,0,12,2014,1,2,11.287316376716227,28644,2604,46872,99,1782,162,0,0,0,0
1967,52569.0,0,1,54,85,0,3,0,0,7,1,2,0,4,3,0,0,0,0,0,1,0,0,1,0,56,1,95,0,6,2014,2,5,10.86988187137653,665,0,5130,0,378,0,0,0,0,0
1948,82032.0,0,0,54,332,194,377,149,125,57,0,4,6,7,1,0,0,0,0,0,1,0,0,0,1,75,0,1234,0,17,2014,2,5,11.314864694023482,70338,7404,66636,342,3078,324,0,0,0,0
1948,82032.0,0,0,54,332,194,377,149,125,57,0,4,6,7,1,0,0,0,0,0,1,0,0,0,1,75,0,1234,0,17,2014,2,5,11.314864694023482,70338,7404,66636,342,3078,324,0,0,0,0
1972,65685.0,0,1,54,642,14,49,0,7,57,1,9,2,9,5,0,0,0,1,0,0,0,1,0,0,51,1,769,0,20,2014,1,3,11.092625867903608,43833,1538,41526,114,3078,108,0,0,0,0
1972,65685.0,0,1,54,642,14,49,0,7,57,1,9,2,9,5,0,0,0,1,0,0,0,1,0,0,51,1,769,0,20,2014,1,3,11.092625867903608,43833,1538,41526,114,3078,108,0,0,0,0
1957,40451.0,0,2,54,35,0,4,0,0,10,1,1,1,2,5,0,0,0,0,0,1,0,1,0,0,66,1,49,0,4,2014,1,2,10.60784664405992,490,49,2646,10,540,54,0,0,0,0
1973,31163.0,1,0,54,2,3,10,11,2,10,1,1,0,3,6,0,0,0,0,1,0,1,0,0,0,50,1,38,0,4,2014,1,2,10.346986772628886,380,0,2052,0,540,0,0,0,0,0
1973,31163.0,1,0,54,2,3,10,11,2,10,1,1,0,3,6,0,0,0,0,1,0,1,0,0,0,50,1,38,0,4,2014,1,2,10.346986772628886,380,0,2052,0,540,0,0,0,0,0
1952,35704.0,1,1,54,30,9,12,2,11,30,3,2,0,4,4,0,0,0,1,0,0,0,1,0,0,71,1,94,0,6,2014,1,3,10.483018006309106,2820,0,5076,0,1620,0,0,0,0,0
1973,7500.0,1,0,54,5,3,10,12,7,20,4,3,1,3,7,0,0,0,1,0,0,0,0,1,0,50,1,57,0,7,2013,4,12,8.922658299524402,1140,57,3078,20,1080,54,0,0,0,0
1983,36075.0,1,0,54,46,0,30,12,1,30,1,2,0,4,6,0,0,0,1,0,0,0,1,0,0,40,1,119,0,6,2013,3,9,10.493355383642072,3570,0,6426,0,1620,0,0,0,0,0
1982,70038.0,0,0,54,587,54,348,71,54,130,1,4,4,8,2,0,0,0,0,0,1,0,1,0,0,41,0,1244,0,16,2013,4,10,11.156793230880718,161720,4976,67176,520,7020,216,1,0,0,0
1982,70038.0,0,0,54,587,54,348,71,54,130,1,4,4,8,2,0,0,0,0,0,1,0,1,0,0,41,0,1244,0,16,2013,4,10,11.156793230880718,161720,4976,67176,520,7020,216,1,0,0,0
1971,71796.0,0,0,54,354,21,311,167,75,32,1,9,3,4,4,0,0,0,1,0,0,0,1,0,0,52,0,960,0,16,2013,4,10,11.181584043178033,30720,2880,51840,96,1728,162,0,0,0,0
1967,47821.0,1,1,54,9,0,16,6,6,10,1,1,0,3,8,0,0,0,0,1,0,0,1,0,0,56,1,47,0,4,2013,4,10,10.775220152546073,470,0,2538,0,540,0,0,0,0,0
1975,45503.0,1,0,54,97,4,44,6,1,18,1,3,1,4,5,0,0,0,0,0,1,0,1,0,0,48,1,170,0,8,2013,3,9,10.72553353683142,3060,170,9180,18,972,54,0,0,0,0
1978,28647.0,1,0,54,19,8,29,0,12,26,1,2,2,2,7,0,0,0,1,0,0,0,0,1,0,45,1,94,0,6,2013,3,8,10.262804004618312,2444,188,5076,52,1404,108,0,0,0,1
1972,37760.0,1,0,54,26,3,13,2,10,0,1,2,0,3,6,0,0,0,0,1,0,1,0,0,0,51,1,54,0,5,2013,4,11,10.539005620259436,0,0,2916,0,0,0,0,0,0,0
1952,85431.0,0,0,54,376,53,462,168,53,53,1,2,7,7,0,0,0,0,0,0,1,0,1,0,0,71,0,1165,0,16,2013,3,8,11.35546431156703,61745,8155,62910,371,2862,378,0,0,0,0
1955,72635.0,0,0,54,390,22,323,104,35,107,1,6,8,6,3,0,0,0,0,1,0,0,1,0,0,68,0,981,0,20,2013,1,3,11.193202178306985,104967,7848,52974,856,5778,432,0,0,0,0
1955,72635.0,0,0,54,390,22,323,104,35,107,1,6,8,6,3,0,0,0,0,1,0,0,1,0,0,68,0,981,0,20,2013,1,3,11.193202178306985,104967,7848,52974,856,5778,432,0,0,0,0
1948,77142.0,0,0,54,476,75,162,29,151,97,1,4,4,8,2,0,0,0,1,0,0,0,1,0,0,75,0,990,0,16,2013,2,5,11.253403158312304,96030,3960,53460,388,5238,216,0,0,0,0
1978,53172.0,0,1,54,121,62,90,68,20,125,3,2,3,8,3,0,0,0,1,0,0,0,1,0,0,45,1,486,0,13,2013,2,6,10.88128722098749,60750,1458,26244,375,6750,162,0,0,0,0
1968,36065.0,1,1,54,18,7,34,10,2,3,3,3,0,3,8,0,0,0,1,0,0,0,0,1,0,55,1,74,0,6,2013,1,3,10.493078144937773,222,0,3996,0,162,0,0,0,0,0
1973,73926.0,0,0,54,627,91,597,159,91,15,1,6,5,12,3,0,0,0,1,0,0,0,1,0,0,50,0,1580,0,23,2013,1,2,11.210819871852724,23700,7900,85320,75,810,270,1,0,0,0
1977,35790.0,1,0,54,12,6,20,30,1,3,2,2,0,3,7,0,0,0,1,0,0,0,0,1,0,46,1,72,0,5,2013,1,2,10.48542380376007,216,0,3888,0,162,0,0,0,0,0
1962,39552.0,1,1,54,165,3,147,4,24,41,7,6,2,5,8,0,0,0,1,0,0,1,0,0,0,61,1,384,0,13,2012,4,12,10.585371540817363,15744,768,20736,82,2214,108,0,0,1,1
1964,68316.0,0,1,54,806,80,161,120,11,33,5,10,7,10,6,0,0,0,0,1,0,0,1,0,0,59,1,1211,0,27,2012,2,4,11.131899278739082,39963,8477,65394,231,1782,378,1,0,0,0
1977,102160.0,0,0,54,763,29,138,76,176,58,0,7,9,10,4,0,0,0,0,0,1,0,1,0,0,46,0,1240,0,26,2012,1,2,11.534295490706421,71920,11160,66960,522,3132,486,1,0,0,1
1965,51390.0,1,1,54,205,20,47,23,2,56,6,5,2,5,5,0,0,0,0,1,0,0,0,0,1,58,1,353,0,12,2012,3,8,10.847198879986275,19768,706,19062,112,3024,108,0,0,1,0
1981,72066.0,0,0,55,1003,34,536,134,51,34,1,4,6,6,2,0,0,0,1,0,0,0,0,1,0,42,0,1792,0,16,2014,2,6,11.185337644782546,60928,10752,98560,204,1870,330,0,0,0,1
1976,21675.0,1,0,55,4,0,16,17,4,4,3,4,0,3,7,0,0,0,1,0,0,0,1,0,0,47,1,45,0,7,2014,4,11,9.983914801648742,180,0,2475,0,220,0,0,0,0,0
1965,48006.0,1,1,55,23,0,11,3,2,2,1,1,0,3,6,0,0,0,1,0,0,0,1,0,0,58,1,41,0,4,2014,3,9,10.77908128207818,82,0,2255,0,110,0,0,0,0,0
1975,65106.0,0,1,55,790,19,133,12,0,19,3,8,3,13,6,0,0,0,1,0,0,0,1,0,0,48,1,973,0,24,2014,2,5,11.083771989848263,18487,2919,53515,57,1045,165,0,0,0,0
1960,58401.0,0,1,55,10,0,11,17,29,29,1,1,2,2,4,0,0,0,1,0,0,1,0,0,0,63,1,96,0,5,2014,2,4,10.975088291957388,2784,192,5280,58,1595,110,0,0,0,0
1960,29315.0,1,1,55,13,2,14,8,7,4,4,2,0,4,6,0,0,0,1,0,0,0,1,0,0,63,1,48,0,6,2014,2,6,10.285854609398315,192,0,2640,0,220,0,0,0,0,0
1951,49389.0,1,1,55,40,0,19,2,1,3,1,2,0,3,7,0,0,0,0,1,0,0,0,1,0,72,1,65,0,5,2013,3,8,10.807483006316131,195,0,3575,0,165,0,0,0,0,0
1965,51717.0,0,1,55,98,1,17,0,1,5,1,3,0,4,7,0,0,0,0,0,1,0,1,0,0,58,1,122,0,7,2013,3,8,10.853541826563088,610,0,6710,0,275,0,0,0,0,0
1960,46779.0,1,1,55,12,1,3,0,0,7,1,0,1,2,4,0,0,0,0,1,0,0,0,0,1,63,1,23,0,3,2013,4,12,10.753189663252995,161,23,1265,7,385,55,0,0,0,0
1960,28520.0,1,1,55,11,0,10,0,2,20,1,1,1,2,6,0,0,0,0,1,0,0,1,0,0,63,1,43,0,4,2013,2,6,10.258360874528233,860,43,2365,20,1100,55,0,0,0,0
1963,34377.0,0,1,55,62,0,22,3,1,26,2,2,2,2,7,0,0,0,1,0,0,0,0,1,0,60,1,114,0,6,2013,1,1,10.445143015094558,2964,228,6270,52,1430,110,0,0,0,0
1961,54959.0,0,1,55,1148,0,60,0,0,24,3,9,5,4,7,0,0,0,0,0,1,1,0,0,0,62,1,1232,0,18,2013,1,1,10.914342731679753,29568,6160,67760,120,1320,275,0,0,0,1
1955,82384.0,0,0,55,984,51,432,180,120,190,1,3,10,13,1,0,0,0,0,1,0,0,1,0,0,68,0,1957,0,26,2012,4,11,11.319146522285923,371830,19570,107635,1900,10450,550,0,0,0,1
1956,46998.0,0,1,55,172,41,86,45,6,27,5,5,3,5,7,0,0,0,1,0,0,0,0,1,0,67,1,377,0,13,2012,4,10,10.757860326595294,10179,1131,20735,81,1485,165,0,0,1,0
1968,58554.0,1,1,55,368,24,68,38,0,88,6,8,2,6,7,0,0,0,1,0,0,0,1,0,0,55,1,586,0,16,2012,3,9,10.977704684369517,51568,1172,32230,176,4840,110,0,0,1,0
1968,58554.0,1,1,55,368,24,68,38,0,88,6,8,2,6,7,0,0,0,1,0,0,0,1,0,0,55,1,586,0,16,2012,3,9,10.977704684369517,51568,1172,32230,176,4840,110,0,0,1,0
1954,57333.0,0,1,55,941,14,397,76,58,176,11,8,5,9,6,0,0,0,0,0,1,1,0,0,0,69,1,1662,0,22,2012,3,9,10.95663165315709,292512,8310,91410,880,9680,275,0,0,0,1
1994,80685.0,0,0,55,241,45,604,34,26,54,1,6,4,10,2,0,0,0,1,0,0,0,1,0,0,29,0,1004,0,20,2012,3,8,11.298307963375454,54216,4016,55220,216,2970,220,0,0,1,0
1965,52117.0,0,1,55,112,10,107,30,0,20,2,5,2,4,7,0,0,0,1,0,0,0,1,0,0,58,1,279,0,11,2012,3,8,10.861246470104044,5580,558,15345,40,1100,110,0,0,1,0
1972,62220.0,0,1,55,799,12,375,16,12,12,5,7,6,5,6,0,0,0,0,0,1,0,1,0,0,51,1,1226,0,18,2012,4,11,11.038431770451629,14712,7356,67430,72,660,330,1,0,0,1
1946,64014.0,2,1,56,406,0,30,0,0,8,7,8,2,5,7,0,0,0,0,0,1,0,1,0,0,77,1,444,0,15,2014,4,10,11.066857088419516,3552,888,24864,16,448,112,0,0,0,0
1946,64014.0,2,1,56,406,0,30,0,0,8,7,8,2,5,7,0,0,0,0,0,1,0,1,0,0,77,1,444,0,15,2014,4,10,11.066857088419516,3552,888,24864,16,448,112,0,0,0,0
1955,46390.0,0,1,56,95,14,64,2,9,38,1,4,2,3,7,0,0,0,0,1,0,1,0,0,0,68,1,222,0,9,2014,2,5,10.74483919774579,8436,444,12432,76,2128,112,0,0,0,0
1979,75507.0,0,0,56,709,93,374,104,80,80,1,8,6,6,3,0,0,0,1,0,0,0,1,0,0,44,0,1440,0,20,2014,1,2,11.231980646171113,115200,8640,80640,480,4480,336,1,0,0,0
1979,75507.0,0,0,56,709,93,374,104,80,80,1,8,6,6,3,0,0,0,1,0,0,0,1,0,0,44,0,1440,0,20,2014,1,2,11.231980646171113,115200,8640,80640,480,4480,336,1,0,0,0
1951,59412.0,0,0,56,90,67,165,30,43,11,1,4,2,8,3,0,0,0,0,1,0,0,1,0,0,72,0,406,0,14,2014,2,4,10.992251505149424,4466,812,22736,22,616,112,0,0,0,0
1968,50616.0,0,1,56,128,0,16,0,1,4,2,4,0,4,7,0,0,0,0,0,1,1,0,0,0,55,1,149,0,8,2014,2,4,10.83202301082672,596,0,8344,0,224,0,0,0,0,0
1969,35924.0,1,1,56,8,0,14,2,3,7,1,1,0,3,5,0,0,0,0,1,0,0,1,0,0,54,1,34,0,4,2014,1,3,10.48916087479084,238,0,1904,0,392,0,0,0,0,0
1982,57937.0,0,1,56,261,42,144,55,48,133,3,4,4,9,3,0,0,0,0,1,0,0,1,0,0,41,1,683,0,17,2014,1,2,10.96711149228176,90839,2732,38248,532,7448,224,0,0,0,0
1984,73356.0,0,0,56,1050,14,322,0,14,112,1,5,11,5,2,0,0,0,0,0,1,0,1,0,0,39,0,1512,0,21,2014,2,6,11.203079579816725,169344,16632,84672,1232,6272,616,1,0,0,1
1974,21255.0,1,0,56,29,0,25,2,2,3,4,2,1,4,4,0,0,0,0,1,0,0,1,0,0,49,1,61,0,7,2014,1,1,9.96434744079289,183,61,3416,3,168,56,0,0,0,0
1974,58494.0,0,1,56,298,7,68,4,0,19,2,6,2,6,6,0,0,0,0,1,0,0,1,0,0,49,1,396,0,14,2013,4,12,10.976679463857327,7524,792,22176,38,1064,112,0,0,0,0
1969,72460.0,0,0,56,377,10,540,80,30,10,1,3,5,7,1,0,0,0,1,0,0,0,1,0,0,54,0,1047,0,15,2013,4,11,11.190789964449069,10470,5235,58632,50,560,280,0,0,0,0
1991,68682.0,0,0,56,919,0,505,99,30,45,1,4,9,10,2,0,0,0,0,0,1,0,1,0,0,32,0,1598,0,23,2013,2,6,11.137242435146531,71910,14382,89488,405,2520,504,1,0,0,0
1991,68682.0,0,0,56,919,0,505,99,30,45,1,4,9,10,2,0,0,0,0,0,1,0,1,0,0,32,0,1598,0,23,2013,2,6,11.137242435146531,71910,14382,89488,405,2520,504,1,0,0,0
1981,36959.0,1,0,56,25,6,25,6,0,0,2,2,0,3,8,0,0,0,0,1,0,0,1,0,0,42,1,62,0,5,2013,1,2,10.517564469112537,0,0,3472,0,0,0,0,0,0,0
1971,46463.0,1,1,56,163,2,40,8,11,11,7,3,1,6,6,0,0,0,0,0,1,0,1,0,0,52,1,235,0,10,2013,3,8,10.746411575914298,2585,235,13160,11,616,56,0,0,0,0
1979,61825.0,0,1,56,162,50,100,55,30,27,1,4,2,8,4,0,0,0,1,0,0,0,0,1,0,44,1,424,0,14,2013,3,7,11.032063092389617,11448,848,23744,54,1512,112,0,0,0,0
1979,61825.0,0,1,56,162,50,100,55,30,27,1,4,2,8,4,0,0,0,1,0,0,0,0,1,0,44,1,424,0,14,2013,3,7,11.032063092389617,11448,848,23744,54,1512,112,0,0,0,0
